lat,lon,percent_fair_or_poor_health,average_number_of_physically_unhealthy_days,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_excessive_drinking,teen_birth_rate,percent_uninsured,Is_Medical_Desert
34.02439978,-79.7028097,19.75471076,4.12238611,18.04396331,38.2,6.7,32.1,13.87198943,32.61119695,11.47264828,No
33.43425505,-79.3324032,18.53880992,3.97353476,16.35367116,34.0,7.3,26.3,14.7317339,26.50066696,13.23284589,No
34.89438469,-82.37071508,15.40134188,3.386761767,14.80169972,28.5,7.6,22.2,14.58814177,23.40317753,13.11667897,No
34.15382596,-82.12592518,19.04520344,4.25147163,18.73348276,36.3,7.0,29.0,13.77815197,35.20603532,14.44525018,No
32.77629776,-81.14069853,22.18057706,4.3044905280000005,20.19513916,42.3,6.7,34.4,15.24621442,37.88403788,12.28962011,No
33.92142486,-78.9965637,17.85581036,4.17278903,17.39527235,30.6,7.9,25.3,17.65509801,27.61259631,17.44471062,No
32.43670777,-81.03151749,23.53281546,4.526947578,20.540317899999998,37.4,7.4,28.4,13.79647159,48.54563691,20.39595697,No
34.33877403,-80.59023405,16.105885699999998,3.756188496,15.91129024,38.8,7.8,28.0,15.78689366,32.71480736,11.67975296,No
34.68670091,-80.70542990000001,18.02396166,3.936035548,15.76096205,31.5,7.5,26.3,15.74771686,34.33126216,13.26557642,No
34.48357485,-82.00594670000001,21.31371985,4.455065862,19.60398484,36.1,6.9,31.0,14.38234807,38.46153846,14.13831038,No
34.16332983,-80.25449872,27.61655697,4.797997088,21.31882982,39.7,6.5,32.1,13.19789123,40.52511416,11.82675404,No
33.9023294,-81.27220435,16.66646492,3.911855145,16.30420535,32.1,8.2,23.2,18.79772335,24.40218033,12.05942527,No
33.89958336,-82.30987736,20.01428462,4.016107892,16.77162927,34.2,7.5,27.1,13.75979586,27.45792737,12.01064234,No
34.0800896,-79.36249740000001,26.03578358,4.688894441,20.03992965,43.6,6.2,38.1,13.91229025,46.80658312,13.60977774,No
34.60199212,-79.67862312,25.91876411,4.648918886000001,21.37946507,38.6,6.1,31.9,14.78170669,53.47694633,14.50059855,No
34.28981957,-81.60013329,17.77159186,3.800115354,18.34843738,35.7,6.9,31.3,15.59037641,31.82245186,14.75289485,No
34.75347795,-83.06583754,14.56135691,3.615033332,17.37981116,31.5,8.0,22.8,16.42015499,38.85377765,15.1074022,No
33.43900552,-80.80031078,22.77846107,4.458005979,17.23034471,41.1,6.3,28.8,12.77696661,32.03503111,13.91691218,No
34.88771601,-82.72520129,16.63388284,4.013398781,16.61957092,32.1,7.5,24.1,17.96460736,20.81790504,13.05079496,No
34.02182664,-80.90305659,17.43024455,3.5779101669999998,15.91109154,32.7,6.7,24.9,19.24406065,17.49096375,10.99080064,No
34.00614123,-81.72690685,22.34450217,4.300791272,18.98836217,38.1,8.0,33.3,14.29659684,36.81151398,18.60948192,No
34.93126701,-81.99068275,17.06596125,4.098078451,17.0194958,32.3,7.3,27.8,16.3356293,28.07127763,12.92627308,No
33.91620675,-80.38225837,22.27534254,4.265781573,18.01532317,38.2,6.4,28.0,14.7804547,32.46345244,12.76441059,No
34.68928084,-81.61941229,20.33681372,4.099858192,18.58376176,38.6,7.4,30.2,15.29420894,46.68125456,12.14676179,No
33.61991956,-79.72772238,25.17758321,4.475323245,19.38463922,42.0,6.2,34.2,12.38285433,33.93797542,11.98215424,No
34.97475085,-81.18441475,14.16777886,3.5698891130000003,15.48370324,32.3,8.1,24.3,17.80422578,21.31101996,11.05054794,No
44.41448207,-98.27812727,12.97967995,3.178496665,15.61740132,35.7,7.6,19.4,17.10041966,57.86471068,13.46808221,No
43.19499498,-101.6640067,20.51414208,4.584466521,26.64108268,41.8,2.0,22.7,15.76232252,69.035533,21.7750258,Yes
42.98847376,-97.88459805,11.83472737,2.948934912,15.31560529,39.7,8.5,27.2,20.43132139,8.409785933,11.06959365,No
44.36967429999999,-96.79045941,10.50999065,3.054175696,13.497288099999999,28.4,6.9,14.8,20.47402425,7.376986842999999,8.9133719,No
45.58979842,-98.35160724,11.85716776,3.126788375,14.467267800000002,31.5,7.9,21.1,17.83322277,17.73909211,10.67093253,No
43.71807692,-99.08095005,11.98089076,3.103872528,15.95997636,29.2,7.4,24.9,17.49981778,28.08112325,18.07511737,No
44.07629047,-99.20485061,29.56587817,5.773546129,36.01348957,48.0,0.0,23.6,17.22416555,80.98591549,19.447576100000003,No
44.90578542,-103.50794549999999,12.85986262,3.2563514710000003,15.91437028,32.0,7.9,21.6,16.3475863,33.03445021,11.20119746,No
43.20792688,-98.58790588,17.31249571,3.904439518,20.2987091,42.4,7.8,22.6,15.91917716,51.20481928,17.06392199,No
44.85825108,-97.7295098,11.87296108,2.9252018619999998,13.99268118,31.4,7.3,28.4,18.60124711,22.32142857,14.62988827,No
42.91468875,-96.97565331,13.26136067,3.41013191,15.66460658,30.3,6.8,19.7,22.56953019,6.651198762999999,10.5155642,No
44.97786308,-97.18863103,12.10196657,3.400699247,16.39114112,32.2,7.7,21.2,19.03991312,25.14017001,8.573766256,No
45.70861991,-101.1968877,27.24143677,5.4898931289999995,32.13508475,39.4,1.4,26.3,14.95859256,60.08583691,21.68943407,No
43.6776378,-103.45152159999999,11.02939903,2.9656146139999997,13.85471758,30.9,8.0,24.3,15.85407856,20.48280907,11.83578878,No
43.67472938,-98.14599629,12.00460325,3.1854333039999996,15.10784255,27.3,7.9,21.5,17.99359562,24.64947987,8.449707188,No
45.367155600000004,-97.60742994,13.23759606,3.305025437,15.26888868,36.0,6.8,29.7,15.62833077,21.59624413,14.45369917,No
45.15664065,-100.87185790000001,24.48254605,4.9147175,30.71723321,39.3,5.1,27.2,19.23531558,74.50030285,19.89426278,No
43.38692726,-98.36607555,10.48005125,2.710776806,12.65711685,29.1,6.3,23.3,17.73452067,16.0,13.53075171,No
43.23939145,-103.52750640000001,12.972361900000001,3.315060953,15.51084018,32.7,7.3,19.5,15.98255786,35.0,10.95299698,No
45.17194997,-96.76768263,10.58812114,2.8457455410000003,13.32088704,27.1,8.7,24.6,18.39794964,13.97712834,10.32686782,No
43.19242365,-99.18561534,13.18506542,3.307432874,15.60077705,29.8,7.3,36.2,16.15486924,25.36231884,15.060625400000001,Yes
44.67376792,-97.18832686,9.727378329,2.644567419,12.71634471,28.8,6.2,21.4,19.43901371,33.17850033,10.77603538,No
43.67482681,-97.78733025,10.35958693,2.744908321,13.69063133,27.8,8.5,22.0,19.60991998,10.57082452,11.11878453,No
44.38903754,-99.99601535,11.52968824,3.0682026860000002,15.23209858,32.5,8.2,20.3,19.49323859,27.65896778,9.639994375,No
43.33487508,-97.75443261,11.37125896,2.956399034,13.28060622,32.9,8.5,20.4,17.47397322,10.99572389,12.21509972,No
43.69428419,-101.6281343,23.14468196,4.88945251,27.87267325,35.2,3.2,26.2,16.16694748,79.56989247,24.93610807,Yes
44.36959773,-97.4915306,10.54764473,2.7638741739999997,12.87078312,30.3,7.7,24.4,18.23259431,12.20752798,9.845103702000001,No
44.02206506,-97.12936612,11.376923399999999,2.978768565,14.21987166,31.5,8.4,23.4,17.79691168,12.33744582,7.805030138999999,No
44.35864946,-103.7922952,10.41067129,2.871785478,15.170836800000002,26.4,8.0,18.4,19.9401819,12.20939957,9.931930693,No
43.27893542,-96.72177819,9.264702717,2.503493784,13.20715375,30.3,9.3,20.0,21.23114488,10.177404300000001,6.018371872,No
43.89583026,-99.84738156,17.06842124,3.9156489289999996,21.09641194,37.6,4.8,32.3,17.33728238,68.12652068,18.67545512,No
43.674307,-97.36845334,10.50287239,2.800620484,13.564802100000001,36.3,8.0,26.8,19.00805668,16.12903226,10.36653924,No
45.75856742,-97.59865152,11.28240425,2.91991088,14.28385781,30.3,7.2,19.1,18.67995393,19.27710843,17.69981535,No
44.56682257,-102.71687,12.18078044,2.866797713,15.95853248,29.2,8.0,21.0,19.57108938,18.69710687,10.12352077,No
43.58128028,-100.7599886,26.30907534,5.097385366,28.66140522,35.8,2.0,27.7,14.19340279,59.36920223,23.1227652,No
43.67416411,-96.79148055,11.61817691,3.036377902,15.44566923,32.3,8.2,19.4,19.42392792,24.58725818,8.721583812,No
44.02197152,-96.67089591,12.86997428,3.2469670230000003,16.64040645,36.5,5.9,30.4,17.92126125,20.83333333,15.61039447,No
43.33560496,-102.55167409999999,31.51831411,5.6170544410000005,37.82224129,39.5,0.1,26.6,16.32628985,80.82622362,16.8118672,No
44.00376345,-102.82388279999999,13.82969098,3.383298147,16.24288049,28.5,7.8,19.2,17.90276122,33.41817496,11.70835252,No
45.62958303,-96.94611344,16.88196749,3.7668570089999998,20.93388754,36.6,7.3,32.9,17.9137963,54.66778806,19.45779421,No
44.93802826,-98.34620508,10.76643843,2.8421137639999996,14.26268229,40.4,7.7,30.0,18.69938036,13.65923796,10.93781649,No
44.41231437,-100.7359257,9.625305269,2.640543044,13.10052416,28.0,8.6,23.2,19.72004738,23.25581395,10.3976802,No
43.19339988,-100.71840309999999,28.91648939,6.199855616000001,41.49130895,38.7,4.7,28.4,17.73234874,103.0547164,17.38248225,Yes
43.34593676,-99.88396841,14.07827962,3.41115135,17.33588891,35.6,7.5,28.0,16.40500909,37.64320786,17.83639884,Yes
42.83258247,-96.65603499,9.741206707,2.572774151,13.07252947,30.3,8.7,24.4,19.79735271,8.891523414,7.847533632,No
45.42995874,-100.03154959999999,11.41365626,2.990401517,15.00276192,31.6,7.7,24.6,17.72099764,33.30161751,13.27751196,No
43.008986,-97.39474568,11.58755556,2.95226123,14.76660184,37.6,7.7,18.6,19.64000995,27.19797597,9.323703217,No
44.98042808,-101.6658176,29.16651189,5.48614993,32.021174800000004,51.6,4.3,27.4,15.346665,29.66101695,23.06097055,No
36.11845949,-84.1984631,19.09537056,4.337516681,20.92501774,32.9,7.5,25.8,14.32528131,34.28018522,10.28074468,No
35.51381096,-86.4588942,21.93914607,4.618857876,22.69253409,33.6,7.9,31.8,15.71680618,41.59183288,14.39596982,No
36.06979605,-88.06830979,23.22925811,5.010703676,23.65873986,34.6,7.4,29.4,12.48184636,46.16895874,12.39903406,No
35.59641618,-85.20516625,22.52781923,4.669101557,24.66139694,32.7,7.9,26.1,14.54300315,41.66666667,15.08113268,No
35.68723559,-83.92553121,19.82362298,4.279018085,21.32230222,32.9,7.7,24.5,14.89432763,28.49087402,10.24852255,No
35.15411575,-84.85960279999999,21.54069524,4.5506536330000005,21.77821388,37.8,7.3,32.5,13.85459046,31.47463753,13.35109254,No
36.403532500000004,-84.14940875,21.53772916,4.7196916,23.89986202,32.7,7.1,29.7,13.16596435,46.824472899999996,12.42731619,No
35.80869142,-86.06175623,19.6572117,4.419800386,22.20758767,36.9,8.4,28.3,14.62091551,36.7591898,11.98888792,No
35.97316077,-88.45028483,21.00615653,4.472462663,22.89530901,30.1,7.6,32.1,12.93266474,30.72148953,10.85671035,No
36.29277739,-82.12744013,23.79878314,4.950130832,24.76691186,37.7,6.1,28.5,12.95537636,30.02610966,12.00956718,No
36.26115718,-87.08678063,17.52144312,4.059582963,20.28595717,32.0,8.8,18.8,15.69167426,27.41768957,10.193045699999999,No
35.42176024,-88.61345687,19.51519039,4.359372198,21.65024314,31.1,7.7,30.3,13.97346414,23.45028177,11.84160523,No
36.48586463,-83.66042352,22.00981309,4.678609064,22.66098748,26.0,7.1,30.3,14.06960716,35.13245502,11.72770536,No
36.55114704,-85.54392217,24.77369496,5.170890441,25.42118208,30.7,7.8,31.7,12.00646248,29.68863143,14.63457178,No
35.92544470000001,-83.12118664,24.9023748,5.159088483000001,24.06857809,36.5,6.7,33.6,12.84679412,50.31263632,12.26871928,No
35.4906254,-86.07475771,20.34141682,4.357104142,22.35554709,32.0,7.8,32.1,15.33543127,43.07878998,10.95680724,No
35.81354756,-89.13952048,24.50971115,4.830203029,22.88432399,40.1,8.2,41.6,12.77115819,38.27311696,14.32495065,No
35.95038225,-84.99837407,21.1530329,4.484589582,19.94625774,34.3,7.8,28.3,11.92395062,46.15703765,12.63013161,No
36.16947387,-86.78491785,16.75552136,3.9987269939999996,18.10689948,29.7,7.3,23.0,15.75993145,29.11013296,14.18994911,No
35.60305621,-88.10879776,22.829012,4.7500852469999995,22.698011100000002,31.9,7.7,34.7,12.80590818,32.50915751,12.13004484,No
35.97985791,-85.8327713,21.64202298,4.646765213,22.69219063,30.1,8.2,26.3,14.68417637,41.364490999999994,14.3241889,No
36.14901077,-87.35671412,19.14591927,4.282491142,21.30032911,26.7,8.1,26.0,14.53883003,33.70680727,10.88028966,No
36.05905709,-89.41377819,20.9216902,4.591198826,22.95354508,40.3,6.7,34.0,13.58141922,43.89380531,9.830630867,No
35.19711035,-89.41437374,20.87013538,4.1324994880000006,20.30053268,35.1,8.0,25.3,13.03211882,24.90448564,11.021573599999998,No
36.38048495,-84.93244975,24.50534501,5.1535156230000005,25.21963407,26.9,8.1,29.9,12.24793806,38.69762477,12.31153984,No
35.15504957,-86.09219653,19.88737731,4.3090810710000005,21.985658899999997,35.9,7.9,28.3,14.89974814,26.07611926,10.62307179,No
35.99661505,-88.93262297,20.2891107,4.319908253,22.40518465,40.3,7.4,35.4,13.32144458,37.16028841,10.88361798,No
35.20215325,-87.0347998,20.4883318,4.386861701,21.503876100000003,34.8,7.8,35.6,14.21885959,34.03014098,12.17943145,No
36.27626163,-83.50962107,21.87069185,4.6936611280000005,22.87892929,32.6,8.4,33.8,13.29904481,41.57353599,12.41608907,No
36.17535123,-82.84582188,22.00782701,4.623755982,21.81138023,38.2,8.0,34.8,12.78477538,33.35444374,11.16578637,No
35.38839946,-85.72259999,24.96271915,5.198060579,24.72753871,33.8,7.7,29.2,12.49292548,48.84414616,13.70656371,No
36.21714244,-83.26668876,22.79604304,4.61888273,22.2518042,34.4,6.7,36.6,13.33887395,42.62877442,13.8512991,No
35.18083638,-85.16480025,19.13289245,4.075793792,19.163373,29.4,6.9,25.8,17.47045081,26.74675359,11.03999398,No
36.52362047,-83.22189958,23.56825054,4.98562006,25.24623478,32.8,7.8,26.1,13.07924971,50.63291139,11.64084227,No
35.20684545,-88.99308020000001,26.4021791,5.1935705919999995,25.88919039,37.1,5.5,35.7,12.53831356,38.05668016,12.26183518,No
35.19870728,-88.18449483,24.36954444,4.921402515,23.05268569,32.4,7.5,33.1,13.35190833,39.2039801,11.75727567,No
36.44118332,-82.9446719,20.74963843,4.625630934,23.40196927,32.2,7.6,33.0,13.849623699999999,37.23263797,11.08253238,No
35.58323898,-89.28381459,27.20945029,4.853626563,24.16942032,46.6,6.3,31.6,11.05433819,38.17177298,11.35361866,No
35.65423478,-88.38802709,22.51907599,4.664095451000001,24.37321986,32.9,7.6,33.0,13.42790869,32.77009729,11.08979792,No
36.33178777,-88.30128476,21.67072396,4.685453105,22.87393693,33.6,7.4,33.1,13.30409852,41.35466304,11.19915478,No
35.8032387,-87.47334386,20.59474973,4.537157778,23.18079497,32.1,7.9,27.5,14.26527106,40.10427111,12.9479041,No
36.28599047,-87.71707269,21.49026733,4.671416226,22.44569195,27.2,8.1,28.9,13.64243913,29.25989673,12.57382655,No
36.04083241,-87.77562985,19.37045356,4.394850806,20.54988083,35.2,8.1,26.4,14.38322268,36.43949931,11.24470556,No
36.35921286,-85.67316161,23.91585349,4.98937504,23.83650751,33.8,8.1,35.0,12.23121364,30.579644000000002,12.54359321,No
36.05099059,-83.44630065,18.45895861,4.07337717,20.48050365,36.7,8.4,27.4,13.752090599999999,28.93624078,11.64372082,No
36.45494706,-81.85176466,22.16037963,4.760535141,23.25133515,27.5,7.6,29.0,13.16188952,46.40614096,12.58400538,No
35.99322566,-83.93709737,16.67281645,3.909114352,19.71365622,30.7,7.3,21.4,16.52658107,20.48879444,9.806133184,No
36.3352542,-89.49354074,26.80435005,5.191350131,28.07895869,37.4,6.8,30.5,14.04717116,73.0816078,11.64801628,No
35.76099358,-89.63145875,29.07033138,5.143209089,25.46143307,44.6,6.5,35.9,11.96921356,45.21648045,11.94836386,No
35.21735495,-87.39559974,20.9406522,4.667261468,22.58083773,33.3,8.1,37.0,14.0221888,37.24580018,13.02548403,No
35.527278499999994,-87.49310803,21.93054861,4.749260486,22.56420968,41.7,8.1,30.8,14.05906651,49.52538176,12.1592845,No
35.14053429,-86.58898314,21.16945761,4.576849954,21.74692351,36.7,7.8,33.8,13.5581236,33.45724907,11.44256456,No
35.73520808,-84.31119557,17.84854966,4.068743415,18.58111437,29.0,7.9,29.4,13.48326011,32.72335845,12.77822507,No
35.42475872,-84.61747382,20.9215641,4.65507838,23.76583589,33.7,7.8,35.8,13.34419187,38.9129092,12.16209739,No
35.17551241,-88.56361311,24.53345864,4.901011748999999,25.21617399,30.3,7.5,38.0,12.6025671,35.32556807,11.37533709,No
36.53200545,-86.00727482,22.31642516,4.703813997,23.52192176,34.6,8.3,39.3,14.389124800000003,62.39168111,13.31266253,No
35.60815419,-88.83846312,23.53672812,4.509880475,22.45490355,38.7,6.5,30.3,13.49297549,29.15406074,9.606947455,No
35.12934461,-85.62208127,20.93128683,4.473806571,21.13741589,30.5,8.0,32.3,14.07644954,45.27836505,11.30611165,No
35.46886633,-86.76501479999999,20.47329324,4.360899602,21.94463579,37.9,7.9,29.0,15.267482699999999,34.21351505,10.56717941,No
35.61694486,-87.07702664,20.44358951,4.144508074,20.9946911,32.5,7.9,32.8,14.71286413,30.95280288,10.66001009,No
35.51283306,-84.81339358,20.44676682,4.625162723,21.99891996,35.4,8.3,34.5,13.51077024,44.02261712,12.48272196,No
35.44273729,-84.25277943,22.75724838,4.723058557,22.55378449,32.7,8.1,24.8,12.46358344,46.06926883,11.98800367,No
36.49689426,-87.3828183,19.44606119,4.211697315,22.47801234,34.3,7.1,26.4,16.52412409,30.98893919,8.831766241,No
35.28462335,-86.35873922,16.88403838,3.931706616,18.72163515,24.9,7.8,21.1,15.05942221,24.79941648,9.512390088,No
36.13501502,-84.64920195,22.45048996,4.855411776,24.80367877,36.1,7.4,36.9,14.47056441,34.92213308,12.5727214,No
36.35821703,-89.14878751,23.46263679,4.845155008,24.13034609,37.9,7.3,38.0,13.0525888,36.91838291,11.82123374,No
36.34499006,-85.28808896,21.60068127,4.6254161069999995,22.71977482,38.7,8.3,32.4,13.05033478,29.72677596,12.01786439,No
35.64264143,-87.85895434,25.03005138,5.1567043560000005,24.30811179,28.9,6.7,27.2,12.904288000000001,41.74950298,14.35531017,No
36.55840984,-85.07488592,20.00851537,4.535503514,20.788896899999997,31.2,8.4,34.5,12.85353088,25.14285714,12.02410299,No
35.11989067,-84.52332706,21.0936132,4.475997118,21.86348332,34.4,8.4,31.6,13.96380503,38.83774453,12.51147842,No
36.14083011,-85.4951927,20.52281006,4.53202831,23.69779416,28.3,7.2,26.8,14.91896177,26.58146279,12.39493444,No
35.60872826,-84.92440234,21.63885662,4.718688664,23.41252998,37.8,7.5,33.8,13.4924929,42.57612503,12.71537538,No
35.84786548,-84.52324486,19.95904511,4.419756498,19.95539041,34.1,7.6,23.9,13.07484052,31.31770731,10.77911883,No
36.52548521,-86.87058843,17.87967329,4.085365026,19.8064669,34.1,8.7,30.7,15.60381567,30.96968507,10.08555308,No
35.84272342,-86.41673667,17.0057399,3.872780955,18.86319038,35.9,7.9,24.8,15.99353435,20.93001359,9.454328469,No
36.42850708,-84.50349315,23.94527228,5.095200706,25.82043676,42.1,7.6,32.2,13.84201947,50.22550226,11.31939037,No
35.37115899,-85.41058306,21.65986303,4.459558444,21.49581157,37.9,8.6,26.4,14.52636457,41.16638079,11.29073867,No
35.78464056,-83.52418584,19.47347104,4.376288608,21.47980237,44.3,8.0,34.7,13.45023615,36.45135353,16.67353032,No
35.18399353,-89.89555261,20.61182374,4.278297576,20.09696785,35.5,6.0,25.2,13.41314883,38.61118617,11.74975325,No
36.25051963,-85.95674222,19.04499812,4.37843497,22.15439769,30.0,8.6,20.0,14.88960789,35.25718426,10.33314859,No
36.50116516,-87.83845191,19.06462712,4.356801561,20.70366223,26.9,8.1,27.0,14.11531104,31.21674353,12.01396754,No
36.51292005,-82.30419074,20.52552902,4.858782875,22.09968758,34.0,7.2,29.6,12.50613051,33.0439929,10.27486857,No
36.46938181,-86.46038031,17.35150993,3.938107423,18.13670044,31.1,8.3,32.1,17.02180601,26.73920891,9.800084961,No
35.50099595,-89.73906509999999,18.92513709,4.143798947,21.23710326,32.4,7.6,35.9,14.84511834,27.13229469,9.052521981,No
36.11082964,-82.43224282,22.14141761,4.724134631,21.88861022,33.0,7.6,21.8,13.12423272,32.34190009,12.33424698,No
36.28787916,-83.83753259,21.98661143,4.823354733,25.15003554,33.9,8.1,26.1,13.80202231,48.3960177,12.947026199999998,No
35.69597795,-85.45263608,21.98943432,4.710518896,22.37161463,31.6,8.5,29.7,12.8884039,46.30541872,12.81693417,No
35.6787095,-85.77851851,23.88094358,5.044823068,24.13918929,38.1,7.9,30.9,13.24122267,42.20072551,14.81087973,No
36.29330045,-82.49743859,19.91503767,4.500400266000001,20.44617665,31.0,7.6,25.6,14.05869542,21.34406219,11.22610603,No
35.23991838,-87.78805597,23.83240176,4.7209317760000005,24.66794513,34.7,7.4,40.7,13.667219400000002,33.33333333,11.8410596,No
36.29826625,-88.71780770000001,21.99465144,4.621265896000001,22.157361399999996,38.6,7.2,34.3,13.52124821,18.53539958,10.29884879,No
35.92667889,-85.45562403,24.64512212,4.970337989,23.43519117,31.4,7.9,22.5,13.2266965,42.2880876,11.3729606,No
35.89377944,-86.89860032,13.69344584,3.4333408010000004,15.2562019,21.6,9.2,17.9,16.24368527,5.684894422999999,6.293190639,No
36.15486326,-86.29773854,16.57487394,3.8186109189999997,18.18066823,37.2,8.6,21.0,16.72013039,21.02302689,8.615736092999999,No
31.813323800000003,-95.65254537,19.72772264,3.867507497,17.3863208,36.5,5.9,23.1,19.23829174,46.44471846,19.60252936,No
32.305035700000005,-102.6377464,19.85100222,3.649546059,13.436300199999998,34.9,8.1,26.4,20.11542987,65.25777984,22.05352059,No
31.25477806,-94.61186106,20.90042999,4.091401551000001,15.85696582,40.7,6.2,34.5,15.73896433,41.76668267,21.65753731,No
28.23178505,-96.94047382,20.55054094,4.116060803,14.15745233,40.5,5.8,36.3,15.89120745,40.32825322,22.30243369,No
33.61522582,-98.68764802,13.89139766,3.3961135189999996,14.06260699,26.8,7.6,19.3,19.25183263,23.4063745,18.97820549,No
34.9649527,-101.35739000000001,12.28798997,3.075750305,11.74955027,29.3,6.5,23.2,19.84930999,29.41176471,17.61442441,No
28.89351412,-98.52716017,23.67838846,4.049933307,14.394469899999999,36.7,8.3,32.1,17.59635967,47.17809531,19.01973021,No
29.88701036,-96.27790122,17.11688887,3.5948748160000004,13.5605543,31.5,7.6,29.3,19.41509665,29.61107837,20.244660999999997,No
34.06857637,-102.8298857,26.99170783,4.491101448999999,16.25368837,31.3,8.3,24.6,16.27178924,62.70810211,27.33703891,No
29.74721517,-99.24631007,16.93583361,3.6562149930000003,13.66331544,29.9,6.8,27.8,16.9893277,17.66411811,18.65013264,No
30.10360897,-97.31202845,20.34385226,3.8467143189999997,15.63321306,38.4,7.3,23.9,19.3314674,34.33799785,21.75716118,No
33.61652094,-99.21353546,17.13481195,3.842271518,14.2415964,26.6,7.3,25.2,17.16556426,42.212518200000005,18.91691395,No
28.41737621,-97.74117417,23.85358589,4.074030826,15.76524862,30.7,7.1,21.7,19.80991197,53.19313438,18.91194187,No
31.0376799,-97.47824798,20.28955675,3.87650252,15.17941478,34.8,6.1,22.9,20.34342058,39.8885257,13.26065831,No
29.44894569,-98.52001171,22.49203986,3.912105191,14.89929757,28.6,7.6,23.4,20.05343091,33.36355941,16.90497901,No
30.26636274,-98.39988783,16.31722229,3.622974886,13.3943886,29.4,8.2,27.5,17.43483555,18.29871414,21.46253113,No
31.90038854,-97.63433257,17.59210963,3.794207495,14.26907157,31.8,7.5,27.2,17.00357772,28.48775293,22.26341038,No
33.44578796,-94.42337352,18.89508423,3.977590764,17.14611872,47.3,5.9,39.3,18.43125663,50.700599100000005,16.35651995,No
29.18966282,-95.45192658,18.37629734,3.5043517260000003,13.40695671,28.2,7.5,28.0,18.238275,28.12149913,14.16745862,No
30.66081144,-96.30239587,17.97338885,4.126101123,14.15272809,29.1,5.8,20.1,18.95660417,18.112259299999998,16.90047253,No
29.81194446,-103.25174859999998,21.54532172,3.994922528,14.44122341,25.9,7.2,26.8,17.034367800000002,26.73456397,19.78491659,Yes
27.03158759,-98.21874918,38.22644594,5.464274971,18.20300233,36.9,7.0,25.8,13.45778746,88.19628647,16.66094715,No
31.77426614,-98.99978253,18.47503571,3.910189201,15.15666042,38.6,6.5,33.7,18.41729838,35.02570694,18.68831257,No
30.49247815,-96.62144927,17.6254747,3.682083294,14.07257299,38.4,7.3,25.0,17.63540146,38.60038878,19.83760325,No
30.78834611,-98.18245478,16.53701917,3.519021515,13.38204053,31.3,7.0,27.3,17.88092384,33.83341956,21.28329911,No
29.83710303,-97.61999741,23.05885062,4.053029029,15.43705445,39.1,7.7,27.3,17.43964517,38.59517326,21.69296987,No
28.50783266,-96.60115157,20.95003572,3.810553942,14.00167443,30.7,7.2,22.7,17.67287946,53.22740814,19.235083,No
32.29765308,-99.37349348,16.77024025,3.750518543,15.45211131,34.8,6.6,29.5,18.19815859,29.64426878,18.54679361,No
26.13196967,-97.52224582,31.35667073,5.134475613,13.18144455,30.8,7.3,24.5,15.49233458,51.23887615,29.03525716,No
32.97322099,-94.97852558,20.61638255,4.143546045,16.05153962,27.9,6.8,25.4,16.69892651,55.53708015,21.24148518,No
35.40350083,-101.354213,13.0925759,3.1856589410000002,12.55645187,27.6,7.8,23.5,20.5594407,18.89338731,17.02603743,No
33.07754187,-94.34355115,17.74558908,3.8558177939999996,15.48732341,37.3,6.5,33.5,16.93571907,45.63780036,16.02195729,No
34.52989338,-102.2616794,24.1651924,4.080807027,14.09309612,27.3,8.6,21.5,17.13673158,55.11069242,28.880426500000002,No
29.73943546,-94.60817735,17.11209066,3.668821988,14.99660843,28.0,7.4,26.3,20.60566092,23.54349561,16.38820639,No
31.83696455,-95.16519502,21.39074009,4.131391659,16.20793414,42.8,6.6,33.7,17.69090856,53.41916068,21.63210835,No
34.52914958,-100.2076245,20.10091558,3.93329621,15.9813987,24.3,5.8,27.1,20.52482314,58.82352941,20.42656113,No
33.78551336,-98.20852172,16.38263911,3.741116041,14.8941154,31.8,6.2,33.0,19.234673899999997,26.36447734,18.48289298,No
33.60418171,-102.828515,29.51377977,4.868000674,17.98533803,25.2,7.5,22.2,15.39151697,34.81392557,28.50407201,No
31.88863742,-100.5299305,18.49138997,3.8875894989999997,14.28247059,28.8,4.6,29.9,16.48928742,36.82719547,19.95053586,No
31.77321317,-99.45364261,20.24735791,4.217562429,15.73741241,25.1,6.6,26.6,15.86939265,49.84615385,22.97979798,No
33.18793742,-96.57240182,12.5325151,2.861101003,11.50261434,27.9,7.8,19.7,19.25608629,11.125943699999999,12.07484837,No
34.96484118,-100.27002309999999,20.26156241,3.9681305989999998,14.88668028,29.1,8.0,20.4,17.57735856,31.63686382,32.72576636,No
29.62082703,-96.52627426,18.71182385,3.7011908510000002,13.38759016,26.8,7.6,32.5,17.34986564,34.43766347,22.1933063,No
29.80819355,-98.27828232,15.18853479,3.502143372,12.55823549,30.3,8.0,20.9,19.86100189,23.82544431,14.37621663,No
31.9479814,-98.55822924,19.61412806,3.9796787439999997,14.52276342,26.4,7.3,25.4,16.59572261,48.97533866,25.20023442,No
31.32657986,-99.86403769,18.96125052,3.6897306160000003,12.9650064,28.0,8.1,24.9,16.97853618,33.33333333,21.10228401,No
33.63926523,-97.21259544,16.16802298,3.5854518389999996,14.5559134,24.1,7.6,27.4,19.42357938,43.29725229,20.70540709,No
